id,id_str,screen_name,location,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,mal_url_ratio,cce,spam_ratio,bot
3116170476,3116170476,GrinchPhonebook,"Whoville, A Snowflake",109249384.23736191,0.2,0.0,0.08936617874923554,0.16666666666666666,37.666666666666664,0.0,0.0,0.0,22.523798445730332,0.008849557522123894,1
3395796335,3395796335,regulon_papers,,98657508.86447906,1,0.0,0.1707726071123817,1.0,1.3732394366197183,0.12307692307692308,0.0,0.0,161.17392675749295,0.04060913705583756,1
122264472,122264472,earthquakeBot,Everywhere,268562517.7453699,10653.833333333334,0.0,4.237279310432064,0.9999061458805862,4.587155963302752,0.0,0.0,0.0,289.43908206163053,0.0,1
1560581215,1560581215,PlantEcologyBot,,164248100.8485489,271.6666666666667,0.0010520669591141069,0.5917876645016852,0.9963325183374083,1.7094017094017093,0.0,0.0,0.0,234.58883802099297,0.047,1
3305536529,3305536529,dungeon_junk,Inside an old chest.,103772728.6259911,17.64566929133858,0.4337787065640058,3.0905692106825136,0.9463682432432432,2.7027027027027026,0.014,0.261,0.0,139.2731334731592,0.039,1
1869088058,1869088058,only_a_comment,,157657477.04047108,198.0,0.0,40.84583440560149,0.9949748743718593,23.25581395348837,0.001,0.001,0.0,91.71040218728878,0.089,1
2432658721,2432658721,WiseWrestlers,The Internet,140025198.93902898,158.0,0.0006170317960956517,2.3700191288033983,0.9937106918238994,4.524886877828054,0.0,0.0,0.0,32.32203832217344,1.0,1
3341872095,3341872095,CODEC_BOT,Outer Heaven,101931480.72895408,235.5,0.03305750074366231,1.5214926624326628,0.9957716701902748,2.4096385542168677,0.0,0.802,0.0,262.6436777857818,0.0,1
4070528699,4070528699,ArxivBot,,90776590.119066,90.0,0.003807148952683704,0.6262760027164693,0.989010989010989,12.166666666666666,0.0,0.0015220700152207,0.0,6.807859348166893,0.04559270516717325,1
569559818,569559818,modofanpage,Ferrara,200927941.2550869,0.032423208191126277,0.033540382476941265,0.31476358939898724,0.03140495867768595,1.90625,0.004098360655737705,0.0,0.0,45.70895313785488,0.9581646423751687,1
3064032130,3064032130,emily_testbot,"Oxford, England",111959022.500458,49.0,0.0,0.892869531793126,0.98,1.0,0.0,0.0,0.0,19.425557056522283,0.174,1
2619381344,2619381344,opus_exe,,131813816.15851402,41.375,0.0,4.735770636132057,0.976401179941003,6.172839506172839,0.0,0.0,0.0,256.34697837873455,0.416,1
3168258306,3168258306,botmistress,,107165914.55899405,86.0,0.0,0.1507643551262356,0.9885057471264368,6.925925925925926,0.0053475935828877,1.0,0.0,36.74895000820257,0.48128342245989303,1
4659081836,4659081836,xxarchive,,85742434.11005497,38.5,0.02519172708845104,12.500134981289404,0.9746835443037974,22.727272727272727,0.0,0.0,0.0,3.430601306259802,0.998,1
1652906047,1652906047,GameCritBot,,161054650.38066792,6.2727272727272725,0.0,0.09388117613656263,0.8625,1.4830508474576272,0.07428571428571429,0.0,0.0,51.894134783705596,0.03428571428571429,1
2412432132,"""2412432132""","""Attack_On_Tita4""","""""",141099355.8298099,1,0.0,15.586361731180718,1.0,15.873015873015873,0.0,0.0,0.0,22.523798445730332,0.38,1
3300343275,3300343275,max_kompressor,"Amsterdam, Noord-Holland",104204627.8750031,0.627906976744186,0.005803964875009943,0.05057740819651522,0.38571428571428573,1.6944444444444444,0.5409836065573771,1.0491803278688525,0.0,47.078623883181464,0.0,1
2593825634,2593825634,airport_exe,all of the places,132937804.56310892,1,0.0,1.3323523777310213,1.0,14.705882352941176,1.0,0.0,0.0,259.0476129383734,0.114,1
88511740,88511740,VEGFRSSfeeds,,279216250.45215297,1,0.0006188751540075972,7.804015692035801,1.0,20.0,0.0,0.0,0.0,98.84050206722918,0.015,1
2916276996,2916276996,two_artists,,119428228.64997101,1,0.01663928220709219,1.3513990940368785,1.0,40.0,0.0,0.001,0.0,3.8055667793773056,0.321,1
2381877092,2381877092,worm_papers,Manchester,142486786.93757606,1,0.0,6.827142508492224,1.0,7.575757575757576,0.0,0.0,0.0,86.92043648373988,0.065,1
4730923097,4730923097,NYPLpostcards,"New York, New York",84792995.43365002,357.0,0.0,3.9749321070245323,0.9972067039106145,3.9682539682539684,0.0,0.0,0.0,88.17590370932261,0.107,1
2713246598,2713246598,tldr_bot,In a secret robot base.,129565289.04497194,0.10967741935483871,0.0,0.35009376611860604,0.09883720930232558,20.92,0.4340344168260038,0.25430210325047803,0.0,123.92701513318949,0.07074569789674952,1
2388066398,2388066398,badjokebot,,142178030.9108069,1,0.0,13.411692283150485,1.0,23.25581395348837,0.0,0.0,0.0,3.4299876502769453,0.21,1
1963165520,1963165520,MakeAGifOf,GIFTown,155073556.28546095,58.0,0.0005571549532336385,5.153126162457922,0.9830508474576272,18.181818181818183,0.091,0.091,0.0,122.1708788586779,0.187,1
2366009953,2366009953,dariusbots,"Botston, Kazemistan",143317973.17871904,624.0,0.0,24.512699433860355,0.9984,30.303030303030305,0.001,1.0,0.0,220.4537893224944,0.031,1
2578984260,2578984260,everybird_,,133650132.05539298,1,0.0,22.04248327101541,1.0,45.45454545454545,0.0,0.0,0.0,39.22637662752731,0.922,1
90055464,90055464,Betelgeuse_3,The beyond,278687041.0385561,1,0.0,80.85022653379399,1.0,111.11111111111111,0.0,0.746,0.0,1.2999942762061787,0.095,1
3187370910,3187370910,ceasedesistbot,,105951246.88800502,1.05,0.001630938805115309,2.189535345867302,0.5121951219512195,2.6737967914438503,0.001,0.947,0.0,45.996327054931555,0.033,1
2871257938,2871257938,V_and_A_Bot,,121277189.245754,823.0,0.000712417566216187,1.8558477599931673,0.9987864077669902,2.1367521367521367,0.0,0.003,0.0,60.923669951647994,0.132,1
3219645732,3219645732,pomological,,104956378.82454896,2970.0,0.2420205449586133,6.704133735180091,0.9996634129922585,7.936507936507937,0.0,0.0,0.0,3.4302047265341784,0.1,1
1657914763,1657914763,FridayFridayBot,,160876696.22118807,1,0.0,0.06928038840800164,1.0,1.0,0.0,0.0,0.0,24.799311882767384,0.07751937984496124,1
2820227945,2820227945,RNA_seq,Cambridge,124055199.7853651,1371.5,0.0,5.745829285940899,0.9992714025500911,7.633587786259542,0.0,0.0,0.0,87.74255258195988,0.083,1
2521612514,2521612514,endingsummary,,135960212.4455309,178.2,0.0,1.8327244089871282,0.9944196428571429,1.9880715705765408,0.0,0.0,0.0,70.55514388454078,0.086,1
3378113121,3378113121,holidaybot4000,,99924704.11217189,62.0,0.0,6.324922406480399,0.9841269841269841,6.578947368421052,0.0,0.0,0.0,11.282727523733607,0.058,1
3247932928,3247932928,GestaltungBot,,105499265.86830401,926.0,0.0,3.0031374852930366,0.9989212513484358,2.7027027027027026,0.0,0.0,0.0,32.89063296197729,0.166,1
2208109128,2208109128,BestOfTheBots,,151848476.223305,1.7173144876325088,0.0005689882582222432,23.000212362117733,0.6319895968790638,22.727272727272727,0.119,1.092,0.0,47.10925047231941,0.04,1
2525186874,2525186874,SketchCharacter,"Toronto, ON",135820033.04420805,1,0.0,14.599955216875587,1.0,23.25581395348837,0.0,0.0,0.0,26.728142695781965,0.016,1
17691236,17691236,binsumi,London,309108500.33685994,1.2142857142857142,0.005031243069359709,0.02487670184294523,0.5483870967741935,1.2054794520547945,0.5909090909090909,1.0,0.0,46.23748661640493,0.1724137931034483,1
2915177765,2915177765,Every_User_,The Database,118646138.5842309,0.1496668375192209,1.8496682877226618,30.996508136580747,0.1301827909050379,333.3333333333333,0.0,0.97,0.0,1.2999942762061787,0.002,1
3056108908,3056108908,knock2bot,,112228567.22903395,30.0,0.0,4.347385091393898,0.967741935483871,11.904761904761905,0.0,0.0,0.0,10.28859784187229,0.134,1
3010466439,3010466439,WeBustedGhosts,"New York, NY",114122185.08640409,92.0,0.0,4.23133853977993,0.989247311827957,3.952569169960474,0.0,0.0,0.0,3.431510524303282,0.374,1
64119853,64119853,IAM_SHAKESPEARE,Tweeting from the Grave,287139812.9564469,83.4985119047619,0.013841340770821055,135.4366167463468,0.9881654720602997,22.22222222222222,0.001,0.703,0.0,190.05041638017283,0.0,1
3042707729,3042707729,fRIEND_ASKING,#botally,112746907.17106795,200.0,0.0,2.173278240158036,0.9950248756218906,7.8125,0.0,0.0,0.0,32.32203832217344,0.057,1
1179268759,1179268759,EctoHime,EMOTICON ASCII ART ,176081812.56321406,1.0961538461538463,0.026006093039030075,47.44198323720117,0.5229357798165137,43.47826086956522,0.026,0.033,0.0,145.29051165797605,0.265,1
2243413752,2243413752,very_scared,,150019424.200032,3502.0,0.0,23.28466476009348,0.9997145304025121,15.873015873015873,0.0,0.251,0.0,182.45956535012138,0.13,1
3230028859,3230028859,contrarybot,,104015004.797827,1,0.0,3.476267685636389,1.0,5.347593582887701,0.016,0.0,0.0,68.54345902864355,0.048,1
2821811304,2821811304,iknowwwright,i know right?,125719110.22123599,0.6857523302263648,0.001374492705968987,64.51387689371336,0.4067930489731438,333.3333333333333,0.0,0.773,0.0,270.88158513884173,0.0,1
2528959842,2528959842,neverwords,"Wqh Rcqhdnwdm, DQ",135688300.06854796,390.0,0.0,42.65993749701152,0.9974424552429667,45.45454545454545,0.0,0.0,0.0,32.32203832217344,0.937,1
2938273641,2938273641,JC_pathogenomic,Somewhere in the ether.,117590422.99288511,317.0,0.0,1.7002200937069243,0.9968553459119497,4.11522633744856,0.005,0.025,0.0,39.482271520029414,0.061,1
970160550,970160550,Shadow_Bot_PKMN,Jail or other places.,183078321.5474949,0.5279187817258884,0.0,72.84604254218152,0.34551495016611294,31.25,0.0,0.0,0.0,49.03808128533399,0.058,1
4219364481,4219364481,liketocontinue,,89068378.66007304,0.4315352697095436,0.0,4.253630813758537,0.30144927536231886,15.873015873015873,0.0,0.996,0.0,45.517096831640835,0.137,1
3230928426,3230928426,mdurkinlv,,103924252.4201181,0.5301180708425055,6.301820650607051,6.9669204554204605,0.3464556630918127,9.174311926605505,0.217,0.861,0.0,145.18793267681357,0.293,1
3032039437,3032039437,clubstatuses,,112530326.10358405,1,0.0,4.020164302941548,1.0,31.25,0.0,0.0,0.0,37.90507243807354,0.0,1
2450075888,2450075888,StckMrktStatus,"$$$$$, $$$",139184014.30689812,1,0.0006207609432035035,9.417564269340351,1.0,6.944444444444445,0.065,0.0,0.0,49.26704476035759,0.032,1
2566358196,2566358196,godtributes,AAARRGH,134220370.188828,2.520064205457464,0.0,1137.8060706072436,0.7159142726858185,33.333333333333336,0.0,0.761,0.0,44.11651713253955,0.086,1
2902153748,2902153748,JPGglitchbot,,120751524.06636691,144.66666666666666,0.001431037838537147,25.664948115244464,0.9931350114416476,100.0,0.0,0.991,0.0,216.51450363020152,0.001,1
2245830582,2245830582,dungeon_bot,"A cold, wet dungeon.",149895429.729275,694.0,0.0,16.32254702107277,0.9985611510791367,5.2631578947368425,0.0,0.0,0.0,56.104575072710695,0.171,1
2868997636,2868997636,everyhaiku,,121392748.71504307,2.1052631578947367,0.0,1.2469673979895786,0.6779661016949152,7.936507936507937,0.0,0.0,0.0,9.963766093638242,0.198,1
2272313400,2272313400,PARANOIABOT,•_¥•_Ò•_É•__•_É•_Ó,148307673.1381111,5.6521739130434785,0.017477180682257804,0.42120005444241304,0.8496732026143791,9.0375,0.7704011065006916,0.2710926694329184,0.0,14.12031910838487,0.14107883817427386,1
2300780772,2300780772,ATArchiveBot,"The Net, vast and infinite",146740729.8161831,30.666666666666668,0.0011775871649027535,3.877205740442316,0.968421052631579,47.61904761904762,0.0,0.001,0.0,105.45329661260172,0.0,1
1030968444,"""1030968444""","""HorizHealthShop""","""Greenville, SC""",180650887.5668769,0.9119350514681707,0.0,0.7733634851269682,0.47696968093549924,1.5625,0.722,0.006,0.0,93.61687405928161,0.358,1
2812993596,2812993596,EvoBehGe_papers,,126068649.63138008,103.0,0.0,2.2890385583075985,0.9903846153846154,3.3557046979865772,0.0,0.0,0.0,137.01476685785175,0.068,1
3044443379,3044443379,desires_exe,,112698385.15413404,189.0,0.0007666480746980841,12.387499590971643,0.9947368421052631,6.097560975609756,0.0,0.0,0.0,22.523798445730332,0.472,1
749241866,749241866,ziallarry_lilo,Ç Neverland Ç,192337458.40816808,0.5348027842227379,8.882687824512947,11.336724619562721,0.34845049130763417,4.424778761061947,0.291,1.451,0.0,134.7660288580763,0.013,1
1977579223,1977579223,NYT4thDownBot,"A coat closet, @nytimes ",154604189.26324797,1203.095238095238,0.07712080802479487,2.223649964714919,0.9991695009095942,16.39344262295082,0.002,0.063,0.0,50.71913683082508,0.014,1
2553428143,2553428143,acrostik,,134757353.94203997,1,0.0,7.096274689478545,1.0,31.25,0.0,0.0,0.0,0.8140334815492782,0.129,1
2605376724,2605376724,gachfocal,An tIdirlÌ_on,132375154.4554739,1148.0,0.0,34.71464731356146,0.999129677980853,47.61904761904762,0.0,0.0,0.0,2.5498142167543136,0.924,1
180240257,180240257,Yoda_Bot,"Dagobah, Star Wars",254747285.2710209,234.4625,0.0,319.034933438191,0.9957530392313001,27.77777777777778,0.273,1.144,0.0,75.48477094310279,0.143,1
2508960524,2508960524,MuseumBot,(not affiliated with the Met),136388701.1263709,8248.0,0.0019004506814669225,2.380631220317565,0.9998787731846285,3.6496350364963503,0.0,0.001,0.0,58.19736224569485,0.231,1
3689568203,3689568203,abotthat,,94413932.21111703,98.5,0.05399203147901268,14.739824593770463,0.9899497487437185,58.8235294117647,0.083,1.493,0.0,47.859635045447924,0.04,1
2668592653,2668592653,LSystemBot,,130928760.61150694,1,0.04157375334935855,33.33885068195148,1.0,20.408163265306122,0.001,0.001,0.0,60.30545770762183,0.999,1
2426095681,2426095681,botsrcool,,140385144.8263111,69.16666666666667,0.039388782957352035,38.855803487960365,0.9857482185273159,35.714285714285715,0.0,0.0,0.0,141.58304987180216,0.146,1
4052613553,4052613553,hplabs,"Palo Alto, CA",90851801.73579001,16.847408481333815,1.79168268421776,1.9257735857436116,0.9439694563473529,2.450980392156863,0.864,0.628,0.0,237.6040327979128,0.233,1
3240350423,3240350423,cant_miss_it,,105934763.30893397,1,0.0,1.9802677935686512,1.0,1.9841269841269842,0.0,0.0,0.0,21.594349396171722,0.128,1
3010455834,3010455834,twinsmodel,,113770656.40303206,2096.0,0.0,5.706300908559213,0.9995231282784931,5.747126436781609,0.0,0.0,0.0,50.38692001281251,0.567,1
1923002094,1923002094,AwlTags,,156314881.54962206,708.0,0.013818262078356944,2.317046185298892,0.998589562764457,5.649717514124294,0.003,0.027,0.0,22.523798445730332,0.336,1
2520676766,2520676766,zeiseema,#botALLY,135994853.2563331,62.0,0.0,3.6111484239358904,0.9841269841269841,5.9523809523809526,0.0,0.0,0.0,8.498148332455147,1.0,1
2836454975,2836454975,BrianIsNotABot,,123276527.24215889,5.785714285714286,0.0,0.166805477571627,0.8526315789473684,4.327272727272727,0.28991596638655465,0.14705882352941177,0.0,5.646517427887223,0.33613445378151263,1
4848802583,4848802583,which_one_bot,Tumblr,83139836.59148502,16.0,0.0,3.3483443246087767,0.9411764705882353,11.494252873563218,0.0,0.0,0.0,21.314495142370255,0.0,1
3249830428,3249830428,metal_or_magic,PHYREXIA,105449561.06975293,5.5,0.0,4.476923329132887,0.8461538461538461,6.134969325153374,0.0,0.0,0.0,11.31462759587769,0.348,1
3250242598,3250242598,hotter_exe,,105441932.78763103,1,0.0,3.2342047512240195,1.0,9.174311926605505,0.0,0.001,0.0,33.704180434679934,0.999,1
174956683,174956683,mhzhai,,255947080.683671,0.11811023622047244,0.008101674746440241,0.015190640149575451,0.1056338028169014,1.3235294117647058,0.044444444444444446,0.8666666666666667,0.0,21.123501111265796,0.40384615384615385,1
21287212,21287212,FintechBot,England,301897914.10432506,9.316901408450704,0.07412306927124745,33.48359404863865,0.9030716723549488,58.8235294117647,0.028,0.895,0.0,144.95387916693696,0.175,1
2418365564,2418365564,AutoCharts,,140790017.9567089,1992.0,0.0,1.2991602860384752,0.9994982438534872,1.0214504596527068,0.0,0.0,0.0,34.11456519426619,0.992,1
2580734636,2580734636,OrangeYoshiOne,,133569991.33952498,0.2687224669603524,0.02910833459678075,0.30402038356637673,0.21180555555555555,3.1986301369863015,0.3961456102783726,0.8137044967880086,0.0,37.87593764110262,0.16916488222698073,1
2257986397,2257986397,BitcoinSpreads,The Earth,149201039.364511,285.0,0.0,39.15768968422928,0.9965034965034965,23.25581395348837,5.0,0.0,0.0,4.665410771620558,0.0,1
3255468493,3255468493,action_inaction,where you do the thing,101718757.59612489,1,0.0,4.291173135766149,1.0,32.25806451612903,0.0,0.0,0.0,22.163302846638523,0.272,1
2883171442,2883171442,VeryOldTweets,,120591046.51050806,1466.0,0.0,2.6151195227625808,0.9993183367416496,2.4691358024691357,0.0,1.002,0.0,61.45220343019804,0.029,1
4870351817,4870351817,MakeUSABotAgain,,82578363.60766292,113.0,0.0,2.4493389207972984,0.9912280701754386,7.936507936507937,0.0,0.0,0.0,12.201940608462978,1.0,1
2861324512,2861324512,fruitWormPapers,,121804953.6379869,38.583333333333336,0.0,3.029551664185493,0.9747368421052631,3.6231884057971016,0.0,0.0,0.0,188.25770735662354,0.093,1
2366030767,2366030767,asthma_papers,,143321066.8331449,1,0.0,13.425900619621956,1.0,8.474576271186441,0.0,0.0,0.0,117.37362472701088,0.034,1
3753944357,3753944357,boy2bot,,93890974.09927702,1,0.0,33.41029135221375,1.0,27.027027027027028,0.08,0.0,0.0,58.19736224569485,0.115,1
3293035737,3293035737,BEd_UOIT,"Oshawa, Ontario",104720196.38949895,1.7068027210884353,17.605039558394786,3.4264565229174972,0.6305604423221915,3.115264797507788,1.685,0.736,0.0,117.41088819754472,0.217,1
3350114513,3350114513,trutherbotpink,the internets,101399603.26704502,0.9614643545279383,0.0,55.631081564924834,0.4901768172888016,100.0,0.077,0.206,0.0,124.02776816301193,0.455,1
2363777570,2363777570,JustDiedBot,,143451604.94022202,9.48360655737705,0.0,5.721790288383578,0.9046129788897577,7.299270072992701,0.0,0.0,0.0,263.2594619117511,0.058,1
232222365,"""232222365""","""one_piece_meige""","""""",243213590.429492,34.66089466089466,0.0,33.77262588613954,0.9719580787439809,43.47826086956522,2.034,0.0,0.0,28.128440030246505,0.0,1
2982020236,2982020236,GamesMemes,Hyrule,115479796.45885491,19.75,0.013467290796222635,27.778531815675223,0.9518072289156626,32.25806451612903,0.38,0.0,0.0,103.30885340309668,0.201,1
4071214642,4071214642,thesefutures,...,90775502.9939971,1666.0,0.003807194547000794,4.598139214140209,0.9994001199760048,8.928571428571429,0.106,0.487,0.0,220.17982822957038,0.223,1
125681713,125681713,PlantBiologyNSP,,267581278.03823996,1,0.0,0.6687104617776306,1.0,2.570694087403599,0.001,0.0,0.0,144.21776521557646,0.067,1
2509259174,2509259174,ohxeimoo,,136380986.91228604,1,0.0,0.7652914263417578,1.0,8.849557522123893,0.0,0.0,0.0,255.50996021502334,0.985,1
858924511,858924511,YesYoureRacist,A dark corner of the Internet,187717327.58446288,5025.4358974358975,1.6081712002008404,6.724493770731047,0.9998010518744485,5.4945054945054945,0.08,1.076,0.0,193.61534206596804,0.11,1
2513859613,2513859613,GenerateACat,,136229275.29074693,415.5,0.0,7.540299967152295,0.9975990396158463,9.090909090909092,0.0,0.576,0.0,224.42853496317122,0.126,1
138874290,"""138874290""","""BTCMaster""","""Miami, Florida""",264276786.48595595,101.3529411764706,0.009154038961074472,11.791056041789709,0.9902298850574712,7.633587786259542,4.956,0.02,0.0,127.22317178124464,0.079,1
1927106185,1927106185,gameideamachine,,156216183.62417412,1,0.002212318800665664,6.6795435389098055,1.0,5.9523809523809526,0.0,0.0,0.0,11.282727523733607,0.088,1
3184054019,3184054019,TheSiliconHill,"Washington, DC",107473485.63778901,1.057774607703281,118.69786789081795,85.32235784093479,0.5140381282495667,41.666666666666664,0.661,1.552,0.0,151.90052692005239,0.099,1
3511659914,3511659914,soft_focuses,,95082078.925987,1,0.0,2.7060746137059613,1.0,25.0,0.0,0.012,0.0,11.282727523733607,0.149,1
214052034,214052034,Nathan60899955,,247543975.09638906,2.9086294416243654,11.892461526699233,12.244980710274682,0.7441558441558441,12.820512820512821,0.062,1.007,0.0,181.58739701652854,0.031,1
2577857738,2577857738,wordassocbot,,133711240.00381589,1,0.0,0.11566417303106784,1.0,8.95,0.0,0.6368715083798883,0.0,50.24982475448175,0.37988826815642457,1
2295281700,2295281700,ClickerMaker,,147015807.39034605,179.0,0.0,0.33674746191443183,0.9944444444444445,1.0035026269702276,0.0,0.0,0.0,36.504775103609,0.006980802792321117,1
2885019155,2885019155,DannyDevitoBot,,120496600.29082203,84.0,0.007170326780296797,51.928940608265464,0.9882352941176471,8.928571428571429,0.011,0.014,0.0,69.53582867213765,0.027,1
1939976834,1939976834,robotuaries,The Other Side,155902587.9378419,996.0,0.0,1.0790122359422882,0.9989969909729187,23.25581395348837,0.004,0.894,0.0,3.8055667793773056,0.012,1
2954505337,2954505337,Joyce_Ross86,"War city, WV, USA",116841028.96179008,1,0.25363693099357626,0.329801956918761,1.0,2.0414507772020727,1.416243654822335,1.7258883248730965,0.0,160.05480799868877,0.058524173027989825,1
810861216,"""810861216""","""RunnersKaskus""","""runningmankaskus@gmail.com""",189833811.058769,257.6952380952381,0.7236645528728861,22.996147923556883,0.9961344475941538,17.54385964912281,0.13,0.516,0.0,28.028810249806938,0.033,1
2592349513,2592349513,newmantras,,133019481.03421998,106.5,0.005196231368713468,12.441726483463308,0.9906976744186047,11.904761904761905,0.0,0.0,0.0,0.14767658759245508,0.092,1
1851777163,"""1851777163""","""ERIKSGT""","""Barnsley, South Yorkshire, UK""",158117022.18158197,1.0284391534391535,0.10928614618200692,0.520748486557263,0.5070101075970004,2.023354564755839,0.17418677859391396,1.0041972717733474,0.0,92.2798926652633,0.02938090241343127,1
2813647685,2813647685,phagepapers,France ,124260144.77234411,11.56701030927835,0.011820362858026403,3.1588181449419968,0.9204265791632485,4.405286343612334,0.007,0.017,0.0,154.59045753624255,0.053,1
4010618585,4010618585,dscovr_epic,Earth-Sun L1,91498565.52780509,4155.25,0.0,10.333224292053888,0.9997593984962406,14.705882352941176,0.0,0.0,0.0,76.12182840699326,0.0,1
2233923931,2233923931,SaveHumanities,,150550030.74836397,1,0.0005738955984965078,1.6585582796549077,1.0,2.3640661938534278,0.059,0.019,0.0,104.50346287630924,0.003,1
3415910890,3415910890,botsplain,,97625782.95294595,1,0.0,1.8718006091492838,1.0,22.727272727272727,0.0,0.0,0.0,42.229148700784606,0.997,1
2553203730,2553203730,everycanontroll,Internet,134771959.93438601,0.9871794871794872,0.0019232487241870788,0.4186271389647208,0.4967741935483871,130.6,0.0,1.6447166921898928,0.0,2.2993093124779467,0.021439509954058193,1
2790330776,2790330776,custom_ms,,127087826.1043961,13.5,0.0,7.234908552489549,0.9310344827586207,7.092198581560283,0.0,0.0,0.0,112.28953236540711,0.046,1
3349538164,3349538164,Botston,,101428302.10428095,1392.0,0.0,5.9313149044088,0.9992821249102656,6.329113924050633,0.0,0.0,0.0,110.73138322846515,0.0,1
2565924884,2565924884,thematchbot,,134249462.01369596,161.0,0.0,23.795009321334224,0.9938271604938271,22.727272727272727,0.0,0.0,0.0,1.2999942762061787,0.369,1
2955482959,2955482959,brayanh27,"La Salle, United States",116775482.51407099,1,0.21308582473210225,0.30483111038064625,1.0,2.227272727272727,1.2142857142857142,1.5816326530612246,0.0,150.05469198429228,0.06870229007633588,1
2510488908,2510488908,AppreciationBot,The Met,136348928.89152598,81.5,0.008237688474205581,4.097299513401023,0.9878787878787879,6.289308176100629,0.0,1.0,0.0,54.58781201620613,0.105,1
103601687,"""103601687""","""Naruto__bot""","""_____""",273800806.5050831,7.645796064400716,0.0015777893626912306,160.56689007299846,0.8843368508172977,333.3333333333333,0.0,0.77,0.0,149.69681735388022,0.969,1
2478060493,2478060493,thegrugq_ebooks,"Yo, Thailand",137664606.586581,33.928104575163395,0.08221721094943567,91.75817309335415,0.9713697604790419,20.0,0.006,0.689,0.0,214.0526795543594,0.081,1
2951178175,2951178175,everysplain,man town,117041930.61336303,1,0.0,1.9075010026749337,1.0,45.45454545454545,0.0,0.0,0.0,17.563969241460335,1.0,1
10729632,10729632,everyword,,340542525.7636411,1992.4545454545455,0.0,27.69528997546118,0.9994983582634075,45.45454545454545,0.0,0.0,0.0,3.436036338049395,0.526,1
2425960776,2425960776,uncle_nintendo,Nintendo,140397676.10165405,33.0,0.0,0.6307796714233268,0.9705882352941176,8.695652173913043,0.0,0.0,0.0,50.66734209482212,0.027,1
2810072312,2810072312,ASplant_papers,,126218917.53715205,11.666666666666666,0.0,0.09583349497859217,0.9210526315789473,1.238938053097345,0.0,0.0,0.0,137.30541536012217,0.09090909090909091,1
3276405842,3276405842,quest_glitches,,100307280.77662301,518.5,0.0,8.305167815835656,0.9980750721847931,11.764705882352942,0.0,0.0,0.0,37.720815260782196,0.323,1
2568853903,2568853903,botlang,"Botland, Great Bottain",134114238.64922905,43.5,0.0,2.3327455992071013,0.9775280898876404,13.157894736842104,0.0,0.0,0.0,21.123501111265796,0.076,1
2515532684,2515532684,cohesin_papers,,136176845.3116889,834.0,0.0006344690964329731,0.7588250393338358,0.9988023952095808,1.733102253032929,0.009,0.0,0.0,176.45498932010423,0.051,1
3313059329,3313059329,thenewharperlee,,103182291.713629,2.3260869565217392,0.0,3.0730854561753924,0.6993464052287581,3.1645569620253164,0.0,0.0,0.0,78.98120832044172,0.045,1
