id,screen_name,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,url_ratio,cce,spam_ratio,avg_cosine_similarity,avg_tweet_sentiment,std_deviation_friends,std_deviation_followers,unique_urls_ratio,tweet_url_similarity,user_description_len,user_description_sentiment,special_char_in_description,tweet_count,description,bot
563066753,"""rrr_yaga""",201426109.83146405,6.7630057803468215,0.9024927312159404,0.2779540350893201,0.8711839166046166,1.827586206896552,1.356918238993711,0.7405660377358491,0.5226209048361935,53.1875146817416,0.0625,0.14375952807644546,0.14085327168497985,1.7389420825192464e+17,3.188252676750887e+17,0.964179104477612,0.29752488057663073,49,-0.1875,14,650,A little bit of art  A little bit of this   that ,0
807095,nytimes,363934823.054553,48031.70103092784,4.095476183043301,79.02600075093363,0.9999791808501596,100,0.011000000000000001,0.285,0.7979999999999999,208.99810961963016,0.09865470852017937,0.13757873962492018,0.05425112185433605,4.218420736638986e+16,4.676958310057541e+17,0.9648682559598496,0.7255450889422487,156,0.4285714285714286,31,336063,Where the conversation begins  Follow for breaking news  special reports  RTs of our journalists and more  Visit https   t co ghL OoYKMM to share news tips ,0
2395608518,"""ulat_bulu_bulu""",141686643.15558505,211.5678466076696,1.6635244843875685,7.635260289229011,0.9952956196529306,13.333333333333336,0.011000000000000001,0.596,0.171,216.08749160388552,0.1781781781781782,0.2766104836380788,0.021098926767676756,6.632422201566208e+16,4.880855381848595e+17,0.9005847953216374,0.4895076246424728,82,-0.3,18,12936,We do not own content posted  DM for credit   removal  PAID REVIEW RT UNAVAILABLE ,0
50982086,PSOE,290801220.53178,45.80279638799883,1.4873335098424476,25.84769343902585,0.9786337553057745,28.57142857142857,0.731,1.4069999999999998,0.271,64.59190403055386,0.086,0.2253176901470916,0.0209402777777778,7.255518609505872e+16,4.8830030735036166e+17,0.8007380073800738,0.18759871288305605,140,0.03333333333333333,25,87885,Un gobierno por la igualdad  Por la justicia social  Para devolver la dignidad a las instituciones  Hacemos un pa s mejor   somoslaizquierda,0
2181316677,Waxmice,152332561.35580707,0.4290123456790124,3.5942204025648263,1.7616614439587108,0.3002159827213823,2.2988505747126435,0.027999999999999997,0.293,0.040999999999999995,103.24659309345972,0.128,0.054189933094905586,0.0640901208513708,2.368713594026413e+17,3.183471152109854e+17,1,0.2863348115195208,36,0.4,7,3139,MAX WEISS BUFFALO NY    WITH NO HATE,0
23176276,"""MeghanMcCain""",300391871.18724114,990.0337268128163,5.129779290996509,6.543165073780744,0.9989909526054012,6.622516556291392,0.111,1.359,0.268,142.17897583343787,0.083,0.08210606613673388,0.08770034650072152,8.948050721771717e+16,4.7352166536782624e+17,0.9888059701492538,0.3379471839969003,107,0,25,22777,Co host of  TheView   ABCPolitics analyst  Blonde Republican  Rabble rouser  Mrs  Domenech   FuckCancer    ,0
20823773,30SECONDSTOMARS,302229940.185313,53818.51351351351,6.291538154142161,8.92073101145066,0.999981419378684,5.747126436781608,0.7240000000000001,1.204,0.58,179.51665127374267,0.3824756606397775,0.1863710495434759,0.10991089604839613,1.442152352198324e+17,4.7960519682486086e+17,0.5879310344827586,0.2581077238853932,78,0.2681818181818182,17,31300,NEW ALBUM  AMERICA AVAILABLE NOW  https   t co lzC  ZkiTe  Provehito In Altum ,0
58233603,iansomerhalder,288787158.7398529,10071.382068965517,0.030217410074874457,2.9170272101982766,0.9999007186191754,2.6954177897574123,0.282,0.40299999999999997,0.648,138.4841444705713,0.442,0.1598420087403811,0.12197389309764305,9.42447304879266e+16,3.71493198537818e+17,0.9243827160493828,0.37467170188075805,0,0,0,9770, ,0
20862931,_pahh,302168737.131964,6.2857142857142865,0.001429664776377365,0.6399179539065085,0.8627450980392157,3.355704697986577,0.002,0.297,0,153.60011868501005,0.5980066445182725,0.04254861679277379,0.018570689033189036,26642054.27063863,126431859.8296388,0,0,0,0,0,2238, ,0
93110353,"""itsfreedomlayag""",277426314.5291071,1.1792717086834734,3.35383325687506,11.825150781274589,0.5411311053984575,7.092198581560282,0.086,0.765,0.109,154.7554463245612,0.08008008008008008,0.04707384752542658,0.07677350649350667,2.441785876773421e+17,3.557839536890234e+17,0.963302752293578,0.31388829454996314,16,0,3,38109,Hand of the King,0
54516335,"""GrahamMcNeill""",289843845.07025695,127.29230769230769,5.154599020855018,3.437591713422396,0.9922053003957308,14.492753623188404,0.095,1.115,0.223,226.92809711579847,0.087,0.062298239763549215,0.09536090222277717,2.003332055609173e+17,3.2818071386457824e+17,0.9820627802690582,0.4299154792547379,153,0,28,11781,Scottish  award winning  NY Times Best Selling author and screenwriter of SF  Fantasy and Horror  Senior Writer at Riot Games  All opinions mine and mine alone ,0
20172395,beastieboys,302947179.29725695,16.441597266709373,0.002851982322476845,0.06759198104270123,0.9426658014912034,1.2216494845360826,0.1139240506329114,0.4345991561181435,0.4672131147540984,83.46893113970243,0,0.17222387218200172,0.08209072575875857,45921175.01680164,4.584702389167928e+17,0.9035087719298246,0.2283640227186085,0,0,0,244, ,0
972651,mashable,363143266.26747483,3546.1625225225225,0.2074685310136176,73.70438525572419,0.9997180845270972,111.11111111111113,0.051,0.095,0.45,82.58383603254944,0.07865168539325842,0.3259286639816525,0.079235,3.470911104230869e+16,4.922153169675289e+17,1,0.7378051119104218,78,-0.1,16,313101,Mashable is for superfans  We re not for the casually curious  Obsess with us ,0
100365676,malco_sugastti,274670847.8488331,0.726775956284153,0.0009436749550598557,0.5957734549611222,0.4208860759493671,3.0120481927710845,0.136,0.376,0.06,94.1809972610855,0.012912482065997129,0.02859647776068492,0.017831060606060597,8.511749434541966e+16,1.2129845875884392e+17,1,0.4906231874271501,0,0,0,1894, ,0
70883994,kv_karthik,284943366.5343248,0.878740157480315,0.09975877082429216,0.5203223426580103,0.4677284157585918,2.9411764705882355,0.892,1.005,0.281,78.17722460067263,0.5789473684210527,0.04652453453857218,0.04038384199134202,2.1784063016866374e+17,2.7194901587256845e+17,0.9750889679715302,0.19610281914668787,93,0,18,1723,Founding Team   LoopReality   Learning Enthusiast   Inquisitive about Human Mind   Dog Person,0
17220934,algore,310796361.097157,92762.87878787877,0.00027799553281446167,0.6924868722408242,0.9999892199419316,1.7123287671232876,0.7140000000000001,0.851,0.691,120.97197162431343,0.25655644241733183,0.16402547602782128,0.14153292929292915,2.4538933630531184e+17,4.917448742442877e+17,0.9015918958031838,0.3652466928560311,0,0,0,2507, ,0
3004231,SnoopDogg,361528693.62146807,6363.920396184886,0.5914883210456795,9.792895729894466,0.999842888844203,3.5087719298245608,0.579,0.948,0.599,169.55620381336928,0.086,0.3291939436927078,0.07607962814962804,5.833015142674277e+16,4.672746205546231e+17,0.9215358931552587,0.2497379910129671,57,0.13636363636363635,12,40993,From Crook to Cook  Pre order Snoop s new cookbook today ,0
38592915,"""Phil_Coutinho""",295058905.04809815,10265.953488372092,0.009077509453793266,0.2477281612228743,0.9999026001236752,3.5020746887966805,0.0580568720379147,0.4739336492890995,0.06745562130177515,70.86788280792653,0.7656804733727811,0.030280070550482686,0.04928254437869823,500187100.47189647,4.0460620557491104e+17,0.8596491228070176,0.3716434802175164,72,0,12,847,Jogador do Barcelona  Conta oficial  Barcelona player  Official account ,0
1339835893,HillaryClinton,171280938.6467991,29780.895674300253,0.5785862734227374,5.187099084224941,0.9999664225537912,3.787878787878788,0.099,0.645,0.48200000000000004,15.87372257996047,0.04562737642585552,0.11154518080592317,0.16992023869648853,1.553342385097446e+17,4.36777131563681e+17,0.7323651452282157,0.2515135266720629,154,0,35,10361,     Democratic Nominee  SecState  Senator  hair icon  Mom  Wife  Grandma x   lawyer  advocate  fan of walks in the woods   standing up for our democracy ,0
18118234,JBARsodmg,307536868.153743,2.1747611720202604,6.281299577500717,29.003320654032745,0.6850156765135029,6.024096385542169,0.823,0.6609999999999999,0.779,145.5032531795803,0.04106776180698152,0.27117614019336794,0.06318415223665215,9.832829842900771e+16,4.081818506472213e+17,0.8010269576379975,0.4221556542953877,129,0,28,103444,The Artist   Songwriter   Booking Feature Inquires  toketeam icloud com    Instagram Jbarfromthe  s    toke  toketeam  jbar  daze,0
46027637,aneesh_k,292207033.34204704,0.5,0,0.00029568076788508813,0.3333333333333333,1,0,0,0,5.746059620622113,0.08928571428571429,1,0,7043963.5031007575,104709255,0,0,0,0,0,1, ,0
631289812,Leander,194955631.59852004,4139.916398713826,0.19012325879526615,0.8376059653218021,0.999758507561198,1.937984496124031,0.511,1.265,0.24,165.61925872314725,0.07400000000000001,0.13709665476891886,0.2108758234126984,1.0754331490337837e+17,3.669024551897703e+17,0.9875,0.5067614801701311,131,0.3,22,1899,Professional Tennis Player      Time Grand Slam Champion    Time Olympian  Singles Olympic Medal Winner  inquiries brandleander com,0
9917652,EaterNY,342702463.427752,2216.284263959391,0.12807378027281988,10.119341323996936,0.9995489978365631,13.888888888888891,0.001,0.073,0.988,94.89570208128076,0,0.3308112309026144,0.12041389490139492,9.683874104718752e+16,4.8006337007456736e+17,0.5840080971659919,0.4636333541668289,46,0.13636363636363635,9,40507,Food news and dining guides for New York City ,0
3345625540,"""MoixaTechnology""",101567609.94644094,1.4160852001468969,0.807280983014538,1.6417832425901562,0.5861073111415108,3.436426116838488,1.732,0.9470000000000001,0.7709999999999999,157.20761719153703,0.098,0.2709235610704513,0.14533431998557006,2.21074766700417e+17,3.4797798395903386e+17,0.4345006485084306,0.36741398857553603,123,0,22,2008,We re the UK s leading home battery company and platform for managing storage services  Get in touch at enquiries moixa com,0
120921934,"""RiotJaredan""",268801285.226712,1.1993598536808414,6.030614022670269,4.351479194057675,0.5453222453222453,10.1010101010101,0.24100000000000002,0.991,0.107,195.966892369923,0.073,0.04761461985367108,0.08651638424075916,1.2789531880468438e+17,1.6646154374438646e+17,0.9906542056074766,0.4282027773747745,131,0.9,25,13744,Proud husband  father of THREE dynamos of awesome  Narrative Lead  Riot Games  Views expressed on this twitter feed are mine alone ,0
960411667,"""LipComarella""",183394872.11233497,7.335311572700298,0.4155230684602906,0.19221475275714126,0.8800284798860805,1.6585365853658536,0.2769607843137255,0.7745098039215687,0.1543778801843318,42.30990431457581,0.06496519721577726,0.09097442853474344,0.12069547515976095,2.227061501752184e+17,3.648305133068352e+17,0.9402985074626866,0.31571508678934274,148,0,31,434,Director for Passion Pictures   looking for truth in color and shape   indiegame artist for Old Man s Journey and ELOH,0
1619096238,"""yummertime""",162095051.99740908,32.794117647058826,4.638345160665469,1.4039762299692995,0.9704090513489992,2.092050209205021,0.324,0.67,0.21100000000000002,207.00672099963612,0.125,0.06096860250144405,0.11142165103415123,892705634.3539225,2.7985968783308067e+17,0.8672985781990521,0.2746887679485912,82,0,26,2638,oh  hi       we re Brock Chris  Find us at https   t co vOLkvfylZk and on YouTube ,0
12925,Janina,372976825.283546,159.07287093942054,2.2520991736187,2.9155441472089034,0.993752845225232,2.9325513196480935,0.18100000000000002,1.123,0.28300000000000003,47.109250472319424,0.039,0.17728540703944,0.05950272426647429,1.119418089958199e+17,4.421280961135645e+17,0.9823321554770318,0.26197838983956473,97,0.35,22,12596,Actor  Musician  Geek  Luna  True Blood  Shiva  The League  Iden Versio   starwars Battlefront II,0
487963726,tbrady14,207982009.237329,147.29291553133515,0.9396812768405672,1.7044705034822494,0.9932565895247456,1.7391304347826086,0.35200000000000004,1.558,0.157,33.476457376445545,0.231,0.07002278392834485,0.1373037824675324,1.6857460492835107e+17,4.620916549451781e+17,0.9745222929936306,0.3006692236827277,34,0,6,4112,Joueur de rugby professionnel pour  USCXV   Previously   SaleSharksRugby    LeicesterTigers,0
6249572,robinthicke,356929018.10782003,10676.805825242718,0.09004815627036243,0.6293688341476944,0.999906347800628,2.3696682464454977,0.768,1.117,0.439,69.68755267422053,0,0.10812954225112867,0.15425803595478596,1.2987532737745882e+17,4.520485375641123e+17,0.8633257403189066,0.2665790543916348,39,0.5,10,2603,Hello I m Robin Thicke  I love you all ,0
2415460153,"""Narutogame_Info""",140824240.9921751,1467.4,0,0.4343797599690168,0.9993189866521384,2.002840909090909,2.4496453900709216,0.1971631205673759,0.7713498622589532,149.6359217174965,0.5027700831024929,0.3386779111338647,0.002839343851740546,3.233746493281866e+17,4.162085522766592e+17,0.4142857142857143,0.30140707281439305,105,0,16,729,                                                PS      NARUTO TO BORUTO                                 ,0
2601769076,"""AmishFarmHouse""",132416165.32955287,0.9444444444444444,0.05807145963532762,0.1481148464856109,0.4857142857142857,1.3757575757575755,0.6696035242290749,0.4977973568281938,0.3964757709251101,95.3281125493552,0.1145374449339207,0.18690663852507614,0.11729809898862767,7.776032864935541e+16,3.5942776611733e+17,0.9555555555555556,0.20178099707687905,147,0.1,29,227,Lancaster s authentic Amish experience  Learn about the Amish way of life   guided bus tours  farmhouse tours    room schoolhouse  Open year round ,0
2516059411,TheMrJuanBrown,136032370.30123496,1.1461456102783727,0.013973144743348957,2.2744468784514824,0.53404839111998,1.6339869281045751,1.681,0.025,0.609,42.1908407085611,0.921921921921922,0.12639207416011958,0.11067440746753247,3.871512042332989e+17,3.99838716612465e+17,0.9540229885057472,0.6531906494189293,107,0.6,25,3585, Good things come to people who wait  but better things come to those who go out and get them     Anonymous,0
739327418,LarryNoble_DC,192611508.490196,8.78,0.033642849540996334,0.32431706957520456,0.8977505112474438,1.8586118251928017,0.12448132780082988,0.5034578146611342,0.5732647814910026,135.84754848084194,0.057999999999999996,0.09769755784062406,0.0817786769488248,1.3042686504979176e+17,3.393449881980078e+17,0.9910313901345292,0.3769731327248013,144,0,30,779,Democracy and ethics advocate  CNN contributor  Formerly Gen Counsel FEC  Gen Counsel CLC  Adj Prof GW Law  Counsel Skadden  Arps  Exec Dir CRP ,0
2400631,yayitsrob,361848442.3024161,11.73728306403351,10.294024692489684,0.1766927600770636,0.921490321368164,6.273584905660377,0.0075187969924812035,0.8375939849624059,0.3453333333333333,186.71501974583043,0.14,0.05281179395036335,0.08998661014911001,1.1986965507920962e+17,3.353375491520699e+17,0.8185328185328186,0.2906733235061251,158,0,37,823,Staff writer at  TheAtlantic  covering Trump  the environment  climate change  leviathans     DM for Signal  email,0
183387449,XabiAlonso,253957183.73327088,21986.586792452832,0.26774907092770595,0.2068506164219126,0.9999545197929433,1.3130434782608695,0.26158940397350994,0.6407284768211919,0.39403973509933776,158.06129512287256,0.08112582781456952,0.13031020802282478,0.0702882817452354,1.038280320615255e+17,3.031115627723561e+17,0.9873949579831932,0.21696166093586747,29,0,4,608,Cuenta oficial de Xabi Alonso,0
50883510,Juh_Honda,290833684.68297285,0.4061855670103093,0.9120264053633852,0.5525632293081096,0.2888563049853373,4.149377593360996,0.39,0.86,0.084,102.20618655630828,0,0.05855577543336984,0.13901819264069254,1.5176867592387584e+17,2.700052512534226e+17,0.988095238095238,0.30383450192264794,102,0,30,1865,J Rox Vocalist  Psychology student      check J Rox  album  Yume no Mukae      https   t co Hv iR UII ,0
1501471,LanceUlanoff,362503565.529032,11.248473461719117,6.228365772637285,15.9310499238041,0.9183571729876904,17.857142857142858,0.366,0.5529999999999999,0.359,79.52188464177847,0,0.1775634793515508,0.08624253787878781,8.296903001155614e+16,4.223338289584012e+17,0.9860724233983288,0.2163210520184644,156,0.03333333333333333,36,67428,Tech and social media expert  influencer  talking head  cartoonist  and robotics fan  Ex   Mashable   PCMag   Sign up for LanceList  https   t co  OG  CQOlZ,0
79758113,tonyparker,282146406.1394081,17140.897637795275,0.03950289550912435,0.7444305347494674,0.9999416634015014,1.8050541516245489,0.821,1.202,0.36,90.42165660912512,0.05367231638418079,0.15389461340289495,0.08987578643578645,1.186804524290916e+17,4.5267651773995226e+17,0.925,0.2352996804587465,31,0,4,2440,Twitter officiel de Tony Parker,0
2223415243,statementartist,150983470.81443596,0.7231920199501247,2.267246859232157,14.499621635341846,0.4196816208393632,17.24137931034483,0,0.132,0,80.75008999833689,0.043478260869565216,0.39620890544862375,0.056788235930735925,2.5225705288883526e+17,3.101132519916301e+17,0,0,118,0,26,25329,The artist makes artist statements out of everyone s tweets  Follow me and I might make one from yours     by  ibogost,0
469973314,"""miel""",209688899.51312804,153.19959677419354,19.242632344242814,2.4874793144085543,0.9935148987356668,4,0.006999999999999999,1.177,0.06,158.94921575712704,0.073,0.01969034663815815,0.06009098214285715,8.80562096592997e+16,4.4737528839437824e+17,0.9833333333333332,0.28734977500397746,36,0,7,6076,male comedian     punchupthejam host,0
4681944553,Miv4t_,85269817.50731109,1,0.07802057274755611,0.4438053358886958,1,1.6343283582089552,0.08447488584474885,0.3036529680365297,0.18284424379232506,75.15084686847365,0.20810810810810806,0.2624981227093118,0.020869611953133402,0,4.53556003412584e+17,0.9876543209876544,0.3997160559394607,33,0,5,443,Department of History  Bank Clerk,0
